TransactionID,CustomerID,Age,Gender,Occupation,Income,AccountBalance,TransactionAmount,TransactionType,Timestamp,Location,DeviceUsed,CreditScore,PreviousFraudHistory,DailyTransactionCount,Fraud
TXN025508,CUST00593,26,Female,Salaried,52005.2,17775.15,58.34,Withdrawal,2025-07-30 17:37:35,Austin,Mobile App,690.0,0,1,No
TXN009725,CUST00045,18,Female,Retired,18298.26,9552.58,202.31,Deposit,2025-06-09 08:10:53,Chicago,Known Device,654.0,0,2,No
TXN002740,CUST01754,65,Female,Salaried,50101.89,11934.61,240.82,Payment,2025-05-22 12:52:50,Boston,Web Browser,643.0,0,1,No
TXN014572,CUST00305,47,Female,Salaried,69004.65,12529.05,124.72,Payment,2025-09-12 17:17:17,San Antonio,Mobile App,579.0,1,2,No
TXN026940,CUST00891,27,Female,Student,10412.97,800.21,31.36,Withdrawal,2025-05-07 18:30:39,Dallas,Web Browser,821.0,0,1,No
TXN010720,CUST01013,25,Female,Business Owner,161261.34,38688.61,116.82,Deposit,2025-08-02 15:44:22,Philadelphia,Known Device,667.0,1,3,No
TXN027759,CUST00802,46,Male,Self-Employed,57703.6,56480.98,6.67,Withdrawal,2025-11-23 19:24:48,San Diego,Known Device,756.0,1,3,No
TXN016987,CUST00052,42,Female,Salaried,72672.19,43759.31,58.52,Transfer,2025-07-29 19:29:52,New York,Known Device,746.0,0,2,No
TXN011414,CUST01284,31,Female,Salaried,67823.07,14543.31,317.7,Withdrawal,2025-01-01 12:37:54,Dallas,Mobile App,629.0,0,1,No
TXN017082,CUST00474,41,Female,Salaried,51498.55,25225.46,387.29,Transfer,2025-04-18 09:42:01,Denver,Mobile App,703.0,0,1,No
TXN027417,CUST01594,23,Female,Business Owner,141132.17,82778.51,13.17,Payment,2025-08-15 10:23:41,Seattle,Known Device,665.0,0,1,No
TXN006077,CUST01082,31,Female,Salaried,45676.5,16333.36,102.9,Deposit,2025-06-22 17:41:55,Austin,Mobile App,632.0,0,1,No
TXN003650,CUST01239,75,Female,Business Owner,60661.95,14513.43,55.23,Deposit,2025-04-19 13:45:52,Houston,Known Device,566.0,0,2,No
TXN016992,CUST01899,31,Male,Salaried,58616.87,12441.57,27.8,Withdrawal,2025-08-26 06:47:44,New York,Known Device,528.0,0,2,No
TXN020513,CUST01882,39,Male,Salaried,56775.99,22998.06,248.0,Deposit,2025-03-30 15:04:55,Phoenix,Known Device,681.0,0,3,No
TXN018943,CUST00001,46,Male,Student,7668.17,3694.13,5236.69,Deposit,2025-11-09 00:02:24,Unknown,Unknown Device,584.0,0,11,Yes
TXN025391,CUST00523,41,Male,Salaried,52172.71,87.79,505.66,Deposit,2025-07-28 10:18:34,Philadelphia,Known Device,643.0,0,3,No
TXN024693,CUST01368,35,Female,Business Owner,113210.03,57864.3,220.97,Withdrawal,2025-01-06 11:05:08,Chicago,Known Device,554.0,0,1,No
TXN002196,CUST00968,21,Female,Student,10950.22,1015.05,45.63,Transfer,2025-03-27 12:05:57,San Antonio,Web Browser,615.0,0,3,No
TXN025050,CUST01608,26,Male,Student,5632.7,3484.9,5.92,Withdrawal,2025-07-03 14:42:09,Chicago,Known Device,597.0,0,3,No
TXN019398,CUST00368,34,Female,Unemployed,4310.4,2324.89,26.1,Payment,2025-02-12 17:46:03,San Diego,Known Device,715.0,0,3,No
TXN014781,CUST01935,40,Male,Salaried,51481.18,18073.05,332.27,Transfer,2025-01-05 12:04:57,Los Angeles,Known Device,597.0,0,1,No
TXN012127,CUST00890,23,Male,Retired,36514.93,9553.85,137.27,Deposit,2025-01-26 12:22:25,Atlanta,Known Device,742.0,0,1,No
TXN018782,CUST01522,45,Female,Self-Employed,83489.33,35161.47,60.44,Withdrawal,2025-03-14 16:14:22,New York,Known Device,676.0,1,2,No
TXN001898,CUST00221,18,Male,Self-Employed,59910.68,10545.89,129.83,Transfer,2025-01-02 20:29:59,San Diego,Mobile App,644.0,0,3,No
TXN012478,CUST01533,48,Female,Student,6677.62,1874.63,20.78,Withdrawal,2025-04-15 13:14:36,Houston,Web Browser,799.0,0,2,No
TXN025746,CUST00677,56,Male,Business Owner,105985.09,82625.54,83.46,Withdrawal,2025-06-20 14:35:13,San Antonio,Web Browser,740.0,0,1,No
TXN022691,CUST01147,67,Male,Salaried,55196.03,504.53,214.41,Payment,2025-08-31 11:36:07,Phoenix,Known Device,706.0,0,2,No
TXN026082,CUST01614,39,Female,Student,7528.42,3333.9,144.05,Withdrawal,2025-12-27 18:11:47,New York,Known Device,780.0,0,2,No
TXN023757,CUST00275,60,Female,Retired,25359.02,14299.9,56.01,Transfer,2025-02-04 11:04:28,Los Angeles,Known Device,737.0,0,3,No
TXN000962,CUST01673,35,Female,Self-Employed,32485.36,35.39,13.5,Transfer,2025-12-22 12:06:04,Seattle,Known Device,686.0,0,3,No
TXN022062,CUST01737,40,Male,Business Owner,113984.05,43631.2,135.84,Payment,2025-09-17 15:36:33,Philadelphia,Mobile App,797.0,0,1,No
TXN020487,CUST01860,32,Female,Unemployed,2878.31,1079.01,5.0,Transfer,2025-03-09 09:58:08,Los Angeles,Known Device,634.0,0,2,No
TXN022144,CUST01693,37,Male,Retired,28904.8,18528.54,72.36,Payment,2025-10-30 19:28:54,Austin,Known Device,687.0,0,2,No
TXN025569,CUST00997,43,Female,Retired,24253.28,4749.56,18.38,Deposit,2025-05-23 11:34:13,Philadelphia,Mobile App,845.0,0,1,No
TXN007378,CUST01587,22,Female,Business Owner,103292.56,0.0,50.45,Transfer,2025-12-05 14:04:18,Chicago,Known Device,702.0,0,2,No
TXN010626,CUST00123,22,Female,Salaried,57396.24,21385.28,9.32,Transfer,2025-09-27 15:42:20,Austin,Mobile App,850.0,0,3,No
TXN020171,CUST01658,45,Male,Unemployed,3782.94,2672.56,115.18,Transfer,2025-11-26 14:27:10,Houston,Known Device,649.0,0,1,No
TXN011131,CUST00776,22,Female,Unemployed,5317.09,973.03,170.83,Withdrawal,2025-06-29 16:56:26,San Antonio,Known Device,645.0,0,2,No
TXN028571,CUST01117,42,Female,Self-Employed,85151.29,48222.94,34.1,Transfer,2025-09-22 16:30:03,Houston,Known Device,555.0,0,3,No
TXN016749,CUST01734,51,Male,Salaried,68142.27,44098.52,158.32,Transfer,2025-11-09 13:40:51,Atlanta,Known Device,546.0,0,3,No
TXN027745,CUST00792,42,Female,Retired,33583.33,20835.91,39.92,Withdrawal,2025-09-10 07:30:28,Los Angeles,Mobile App,687.0,0,2,No
TXN018349,CUST01738,41,Male,Student,8521.69,1767.19,7.32,Withdrawal,2025-03-27 17:29:00,San Antonio,Known Device,612.0,0,3,No
TXN003196,CUST00536,29,Female,Salaried,57847.08,204.05,103.1,Deposit,2025-07-12 12:36:40,Philadelphia,Known Device,702.0,0,2,No
TXN007466,CUST00225,54,Male,Student,7686.76,3513.11,144.84,Payment,2025-08-01 21:31:20,Dallas,Mobile App,841.0,0,2,No
TXN004463,CUST01976,57,Male,Retired,10259.51,4457.34,474.72,Transfer,2025-04-26 16:27:53,Miami,Web Browser,680.0,0,1,No
TXN022610,CUST00268,45,Male,Self-Employed,46097.34,22067.29,37.1,Withdrawal,2025-11-16 10:58:42,Phoenix,Mobile App,726.0,0,3,No
TXN019041,CUST00264,57,Male,Business Owner,70902.76,50987.79,168.9,Payment,2025-05-03 11:54:25,San Diego,Known Device,644.0,0,3,No
TXN003449,CUST01926,31,Female,Unemployed,1661.4,1176.15,85.7,Withdrawal,2025-05-27 16:38:00,Boston,Web Browser,726.0,0,2,No
TXN020524,CUST01946,50,Female,Retired,14818.11,7301.6,72.37,Deposit,2025-06-20 12:16:22,San Antonio,Mobile App,587.0,1,1,No
TXN019514,CUST00118,25,Male,Salaried,51330.49,27333.18,434.92,Payment,2025-12-02 14:01:13,Dallas,Known Device,549.0,0,1,No
TXN017685,CUST01448,48,Male,Unemployed,5727.6,3995.1,108.23,Withdrawal,2025-02-14 13:36:27,San Diego,Mobile App,659.0,0,2,No
TXN029553,CUST01185,52,Male,Salaried,45918.97,15531.76,192.17,Withdrawal,2025-05-31 15:25:17,Boston,Known Device,822.0,0,1,No
TXN021550,CUST01746,49,Male,Retired,26280.63,4137.65,153.81,Transfer,2025-04-11 11:07:36,Chicago,Mobile App,709.0,0,2,No
TXN017462,CUST01301,18,Male,Retired,36525.93,26817.61,5.0,Withdrawal,2025-05-06 19:01:26,Denver,Known Device,666.0,0,3,No
TXN011451,CUST00145,28,Female,Salaried,69227.34,28058.73,202.96,Withdrawal,2025-11-19 18:15:05,Atlanta,Known Device,695.0,0,1,No
TXN022834,CUST00364,64,Male,Salaried,71151.16,0.0,642.71,Deposit,2025-08-01 13:32:46,Austin,Known Device,690.0,0,1,No
TXN009906,CUST00152,18,Male,Salaried,43583.52,7052.43,156.54,Deposit,2025-12-30 15:45:34,Chicago,Known Device,773.0,0,2,No
TXN008539,CUST00846,31,Male,Salaried,50171.59,34347.8,46.48,Transfer,2025-09-10 12:50:09,Boston,Known Device,828.0,0,2,No
TXN022111,CUST01460,48,Male,Student,7129.88,659.3,54.25,Deposit,2025-06-07 14:52:03,New York,Known Device,599.0,0,1,No
TXN004679,CUST00607,43,Female,Business Owner,124644.79,37531.29,195.56,Payment,2025-01-15 16:48:54,Houston,Mobile App,602.0,0,1,No
TXN007524,CUST01850,27,Male,Business Owner,82931.92,69.52,41.1,Withdrawal,2025-09-21 13:29:52,Philadelphia,Known Device,688.0,0,3,No
TXN017575,CUST01436,49,Female,Student,12976.48,9538.06,212.19,Withdrawal,2025-10-22 16:39:55,Los Angeles,Web Browser,673.0,0,2,No
TXN028845,CUST01862,51,Male,Salaried,35547.15,17256.66,53.47,Deposit,2025-06-01 06:24:05,New York,Mobile App,678.0,0,3,No
TXN016921,CUST01045,57,Male,Self-Employed,78443.0,15725.51,5.0,Withdrawal,2025-09-29 13:41:38,Chicago,Known Device,696.0,0,1,No
TXN003456,CUST00916,66,Male,Salaried,19132.81,9743.94,544.62,Transfer,2025-01-18 20:28:32,Miami,Known Device,623.0,0,3,No
TXN017926,CUST00449,31,Female,Self-Employed,44929.28,15795.64,60.02,Transfer,2025-08-13 17:10:08,Philadelphia,Known Device,747.0,0,2,No
TXN023021,CUST01414,63,Female,Salaried,37389.02,29389.53,64.87,Deposit,2025-11-22 10:34:39,Los Angeles,Known Device,722.0,0,1,No
TXN016573,CUST01860,32,Female,Unemployed,2878.31,1235.44,605.05,Withdrawal,2025-12-20 13:54:31,Los Angeles,Web Browser,634.0,0,1,No
TXN028792,CUST01277,55,Male,Salaried,55066.69,0.0,95.14,Payment,2025-09-27 12:14:33,Miami,Known Device,691.0,0,2,No
TXN001253,CUST01724,49,Female,Business Owner,115339.89,47028.29,41311.56,Payment,2025-06-30 01:24:59,Offshore-X,Unknown Device,767.0,0,8,Yes
TXN027054,CUST01291,18,Male,Self-Employed,65348.88,28917.94,65.07,Transfer,2025-01-20 19:00:35,Chicago,Known Device,639.0,0,3,No
TXN009949,CUST00536,29,Female,Salaried,57847.08,0.0,512.69,Transfer,2025-08-30 14:04:47,Philadelphia,Known Device,702.0,0,3,No
TXN024575,CUST01493,35,Female,Salaried,61073.69,42904.98,161.55,Deposit,2025-02-14 12:48:23,Seattle,Known Device,761.0,0,1,No
TXN001108,CUST00499,38,Male,Business Owner,65790.66,10620.31,97.65,Withdrawal,2025-12-10 15:07:59,San Antonio,Known Device,599.0,0,1,No
TXN011690,CUST00342,30,Female,Salaried,65390.05,9763.77,79.6,Payment,2025-08-01 11:11:20,Denver,Known Device,707.0,0,3,No
TXN019151,CUST01333,37,Male,Business Owner,73998.09,38376.71,171.99,Payment,2025-10-07 15:07:58,Atlanta,Known Device,843.0,0,1,No
TXN021972,CUST01525,36,Male,Student,2155.36,176.14,74.64,Deposit,2025-10-31 12:17:03,Boston,Mobile App,716.0,0,2,No
TXN026291,CUST01247,32,Male,Salaried,54816.54,15863.51,819.48,Withdrawal,2025-01-14 11:32:58,San Diego,Mobile App,658.0,0,2,No
TXN028520,CUST00678,39,Male,Student,7401.98,2029.02,117.35,Transfer,2025-02-14 18:05:58,Los Angeles,Known Device,720.0,0,1,No
TXN013671,CUST01747,61,Female,Salaried,32415.95,8503.32,40.12,Transfer,2025-12-28 13:07:03,Denver,Known Device,631.0,0,3,No
TXN024905,CUST01273,33,Male,Student,13398.58,2701.94,238.39,Withdrawal,2025-02-27 13:19:14,Phoenix,Mobile App,630.0,0,3,No
TXN012609,CUST01387,49,Female,Salaried,85630.5,8216.16,63.05,Deposit,2025-03-28 13:50:55,San Antonio,Known Device,744.0,0,2,No
TXN012193,CUST01269,21,Male,Salaried,49747.49,30228.11,82.71,Deposit,2025-06-07 10:46:23,Chicago,Mobile App,756.0,0,1,No
TXN020797,CUST01675,67,Female,Self-Employed,66032.89,37508.98,494.34,Transfer,2025-05-07 12:38:08,Dallas,Known Device,673.0,0,1,No
TXN020018,CUST01032,23,Female,Unemployed,5601.6,3441.7,390.81,Payment,2025-06-21 14:20:08,Miami,Known Device,650.0,0,3,No
TXN019681,CUST00131,58,Female,Student,8762.76,53.65,394.27,Transfer,2025-04-22 11:38:09,Austin,Known Device,762.0,0,1,No
TXN029308,CUST01669,60,Male,Retired,23764.52,14273.28,260.89,Transfer,2025-06-18 18:21:57,Phoenix,Known Device,616.0,0,2,No
TXN011885,CUST01959,62,Female,Salaried,35239.65,23961.13,165.3,Transfer,2025-04-05 16:58:26,San Antonio,Web Browser,630.0,0,3,No
TXN021355,CUST01609,19,Male,Salaried,57415.84,13256.44,14844.57,Transfer,2025-05-03 03:15:05,Seattle,New Device,648.0,0,5,Yes
TXN010799,CUST00500,39,Male,Student,6422.04,2628.34,231.76,Withdrawal,2025-03-25 14:13:25,Denver,Web Browser,834.0,0,2,No
TXN014250,CUST01268,18,Female,Salaried,33648.21,2569.85,261.9,Withdrawal,2025-06-05 12:59:31,Chicago,Known Device,798.0,0,1,No
TXN023174,CUST00572,29,Female,Retired,39737.86,20861.79,12.36,Transfer,2025-07-31 14:33:30,Denver,Known Device,777.0,0,1,No
TXN027100,CUST00433,47,Male,Self-Employed,83955.61,23819.63,53.44,Payment,2025-03-11 15:37:29,Seattle,Mobile App,832.0,0,2,No
TXN006715,CUST01824,83,Male,Salaried,62000.13,33945.36,459.89,Transfer,2025-01-28 13:49:15,Austin,Known Device,778.0,0,1,No
TXN005003,CUST01194,36,Female,Salaried,36203.11,4205.11,158.02,Payment,2025-12-27 14:01:19,Austin,Known Device,541.0,0,2,No
TXN014981,CUST01403,18,Female,Student,9365.66,5449.34,49.53,Withdrawal,2025-09-07 10:26:34,Philadelphia,Web Browser,704.0,0,1,No
TXN017363,CUST00900,71,Female,Salaried,79512.21,27609.35,288.87,Transfer,2025-11-24 15:06:38,Dallas,Known Device,677.0,0,3,No
TXN029129,CUST00394,51,Male,Business Owner,115860.32,28410.85,99.59,Deposit,2025-07-03 14:17:45,Austin,Known Device,653.0,0,2,No
TXN005642,CUST00748,44,Female,Self-Employed,43784.61,14386.13,145.91,Withdrawal,2025-02-10 15:05:41,Los Angeles,Known Device,808.0,0,2,No
TXN015220,CUST00414,56,Female,Retired,54750.96,22466.09,166.86,Payment,2025-07-20 06:40:25,Seattle,Known Device,588.0,0,1,No
TXN027585,CUST01080,19,Male,Salaried,54797.08,21937.04,492.05,Withdrawal,2025-10-19 20:04:14,Chicago,Mobile App,850.0,0,3,No
TXN025142,CUST00376,32,Male,Salaried,60610.98,28585.46,72.88,Payment,2025-10-17 15:57:18,Los Angeles,Known Device,646.0,0,1,No
TXN020473,CUST01557,25,Female,Business Owner,91802.67,44548.56,200.01,Withdrawal,2025-04-14 18:07:23,Seattle,Web Browser,837.0,0,3,No
TXN022660,CUST01028,58,Female,Unemployed,4272.35,1582.78,111.43,Transfer,2025-11-22 11:41:22,San Diego,Mobile App,765.0,0,2,No
TXN019723,CUST00163,63,Female,Salaried,47405.13,12312.66,54.27,Payment,2025-02-07 12:13:21,San Antonio,Known Device,597.0,0,1,No
TXN028614,CUST01025,33,Female,Salaried,79675.87,27459.3,135.84,Withdrawal,2025-10-27 12:03:36,Boston,Known Device,792.0,0,1,No
TXN008471,CUST00169,32,Female,Self-Employed,47910.78,17613.08,170.67,Withdrawal,2025-01-01 14:59:45,Philadelphia,Mobile App,623.0,0,1,No
TXN000875,CUST00878,34,Male,Retired,32861.53,13615.91,361.99,Transfer,2025-06-09 16:44:35,Philadelphia,Known Device,741.0,0,3,No
TXN006210,CUST01867,56,Female,Retired,36453.52,14576.08,274.85,Transfer,2025-06-30 14:32:55,Houston,Known Device,674.0,0,2,No
TXN023151,CUST01792,46,Male,Self-Employed,59510.15,1234.45,137.08,Payment,2025-03-31 09:09:15,Los Angeles,Known Device,817.0,0,3,No
TXN012415,CUST01085,49,Male,Self-Employed,68439.22,33396.6,132.34,Withdrawal,2025-03-02 09:10:10,New York,Mobile App,736.0,0,1,No
TXN020957,CUST00626,51,Male,Student,6698.63,967.16,3303.06,Deposit,2025-08-31 01:39:24,Unknown,Unknown Device,850.0,0,5,Yes
TXN017032,CUST00430,31,Male,Retired,31111.93,9994.75,142.71,Withdrawal,2025-06-02 15:00:12,Miami,Web Browser,755.0,0,3,No
TXN013936,CUST00280,18,Female,Self-Employed,69509.45,9418.36,88.14,Withdrawal,2025-05-20 13:59:29,Houston,Known Device,595.0,0,2,No
TXN025995,CUST01053,32,Male,Retired,46350.8,25972.5,11.13,Transfer,2025-08-21 14:56:29,San Diego,Known Device,615.0,0,3,No
TXN005260,CUST00677,56,Male,Business Owner,105985.09,83179.81,53.78,Deposit,2025-10-24 18:10:41,San Antonio,Mobile App,740.0,0,1,No
TXN028144,CUST01325,52,Male,Salaried,62545.17,37932.47,9.38,Transfer,2025-09-30 16:37:07,New York,Mobile App,744.0,0,3,No
TXN015806,CUST00154,44,Male,Self-Employed,68221.56,27529.8,19.3,Payment,2025-03-12 14:10:28,Seattle,Known Device,650.0,0,1,No
TXN016366,CUST01351,56,Male,Salaried,74594.63,30090.11,5.0,Withdrawal,2025-04-22 08:53:59,San Diego,Known Device,491.0,0,1,No
TXN004581,CUST00428,28,Female,Self-Employed,87582.62,56089.51,531.72,Payment,2025-08-02 09:34:26,Seattle,Mobile App,654.0,0,2,No
TXN011585,CUST00300,27,Female,Business Owner,95625.59,24026.7,36.52,Withdrawal,2025-07-24 13:18:20,New York,Mobile App,581.0,1,3,No
TXN022201,CUST00097,63,Male,Student,7922.41,1510.71,116.35,Payment,2025-04-22 15:24:57,San Antonio,Known Device,643.0,0,1,No
TXN003321,CUST00857,18,Female,Salaried,79051.74,31395.87,483.56,Transfer,2025-02-14 10:46:27,Austin,Web Browser,757.0,0,3,No
TXN012150,CUST01043,52,Female,Self-Employed,88525.79,26966.69,434.02,Payment,2025-12-29 15:11:35,Chicago,Mobile App,588.0,0,2,No
TXN002130,CUST00450,40,Male,Student,9068.21,5013.85,377.54,Deposit,2025-02-25 13:09:08,Denver,Known Device,655.0,0,2,No
TXN010974,CUST01657,18,Male,Salaried,62928.46,24940.21,75.89,Withdrawal,2025-04-15 18:35:58,Miami,Mobile App,755.0,0,2,No
TXN002188,CUST00721,36,Male,Salaried,46770.37,16002.11,27.81,Transfer,2025-12-28 09:59:07,Chicago,Mobile App,647.0,0,1,No
TXN011036,CUST00023,32,Male,Salaried,73092.73,57301.6,75.72,Transfer,2025-06-27 06:55:05,New York,Mobile App,606.0,0,3,No
TXN011641,CUST00346,21,Male,Salaried,58162.4,5656.82,62.46,Transfer,2025-03-16 12:24:25,Miami,Known Device,663.0,0,2,No
TXN010055,CUST01095,38,Female,Retired,29394.32,11276.94,15905.57,Deposit,2025-07-13 02:32:01,Offshore-X,Unknown Device,640.0,0,5,Yes
TXN007157,CUST01262,55,Female,Self-Employed,67664.84,28045.95,92.77,Deposit,2025-06-27 17:19:52,San Antonio,Known Device,641.0,0,3,No
TXN023751,CUST00802,46,Male,Self-Employed,57703.6,56859.92,76.89,Payment,2025-09-09 10:13:26,San Diego,Known Device,756.0,1,1,No
TXN006267,CUST00822,43,Male,Salaried,52433.43,22077.11,135.48,Withdrawal,2025-09-08 21:11:47,Dallas,Mobile App,733.0,0,3,No
TXN024221,CUST01962,43,Male,Salaried,50237.14,26993.57,308.03,Deposit,2025-11-12 14:09:00,Houston,Known Device,806.0,0,1,No
TXN019397,CUST01724,49,Female,Business Owner,115339.89,68395.5,710.76,Payment,2025-06-30 13:36:34,Miami,Mobile App,767.0,0,1,No
TXN021319,CUST01915,49,Female,Business Owner,64345.88,29836.55,67.63,Withdrawal,2025-05-01 13:23:45,New York,Mobile App,731.0,0,1,No
TXN003295,CUST01407,43,Female,Self-Employed,56976.71,19058.55,119.97,Withdrawal,2025-08-28 14:00:44,Dallas,Known Device,678.0,0,2,No
TXN027162,CUST01525,36,Male,Student,2155.36,37.41,34.44,Payment,2025-06-12 08:12:28,Boston,Mobile App,716.0,0,3,No
TXN008520,CUST00672,53,Male,Self-Employed,83461.8,54788.9,46.12,Transfer,2025-08-16 18:07:41,San Antonio,Known Device,698.0,0,2,No
TXN011304,CUST00268,45,Male,Self-Employed,46097.34,22136.86,25.05,Transfer,2025-11-28 11:29:21,Phoenix,Known Device,,0,3,No
TXN022276,CUST00903,31,Male,Salaried,24013.06,13230.94,185.68,Withdrawal,2025-06-22 20:55:40,Houston,Web Browser,657.0,0,3,No
TXN028912,CUST01321,37,Male,Retired,36787.85,18200.39,104.24,Withdrawal,2025-01-16 21:08:29,Atlanta,Web Browser,725.0,0,2,No
TXN008078,CUST01265,38,Male,Business Owner,60790.64,15505.8,5.1,Deposit,2025-02-01 07:05:59,Atlanta,Known Device,489.0,0,1,No
TXN015954,CUST01971,27,Male,Business Owner,54592.22,130.8,32.47,Deposit,2025-12-18 16:51:38,San Antonio,Known Device,693.0,0,2,No
TXN025502,CUST00590,26,Male,Salaried,85149.81,51111.02,52.67,Deposit,2025-10-07 15:30:20,Dallas,Known Device,777.0,0,1,No
TXN024875,CUST01605,61,Female,Retired,16432.02,12412.61,288.22,Payment,2025-04-15 15:34:56,Phoenix,Web Browser,,0,3,No
TXN017919,CUST00692,46,Male,Student,689.77,258.44,572.04,Payment,2025-08-08 15:02:55,Houston,Known Device,747.0,0,2,No
TXN023026,CUST00173,35,Male,Business Owner,80570.04,0.0,51.7,Withdrawal,2025-10-05 22:35:46,San Diego,Known Device,720.0,0,2,No
TXN000277,CUST01259,18,Male,Self-Employed,55792.89,15157.61,539.25,Payment,2025-08-06 12:12:27,Phoenix,Known Device,605.0,0,2,No
TXN020557,CUST01614,39,Female,Student,7528.42,3330.52,165.15,Transfer,2025-02-13 10:41:43,New York,Mobile App,780.0,0,3,No
TXN001263,CUST00743,43,Female,Self-Employed,36822.62,23571.11,146.38,Deposit,2025-10-18 09:46:27,Seattle,Known Device,829.0,0,2,No
TXN001397,CUST00014,52,Male,Business Owner,90513.01,40342.92,607.48,Payment,2025-12-17 14:00:11,San Antonio,Known Device,566.0,0,3,No
TXN027458,CUST00891,27,Female,Student,10412.97,1112.18,5.0,Deposit,2025-09-01 18:14:36,Dallas,Known Device,821.0,0,2,No
TXN028193,CUST01306,46,Male,Business Owner,124998.9,10636.73,141.28,Deposit,2025-11-01 22:21:35,San Diego,Known Device,688.0,0,3,No
TXN001764,CUST01086,56,Female,Salaried,72359.76,40889.36,29.95,Deposit,2025-01-17 17:31:22,Houston,Web Browser,712.0,0,1,No
TXN029571,CUST01048,30,Female,Salaried,52963.59,20670.48,99.89,Withdrawal,2025-12-04 15:36:25,San Antonio,Known Device,709.0,0,3,No
TXN025533,CUST00564,40,Female,Salaried,49058.25,20991.5,50.0,Withdrawal,2025-09-14 15:06:50,New York,Known Device,626.0,0,3,No
TXN019925,CUST01956,35,Female,Business Owner,73596.94,34916.41,222.86,Deposit,2025-01-10 17:44:24,Seattle,Web Browser,729.0,0,2,No
TXN027479,CUST01611,33,Female,Salaried,63508.4,56279.28,217.11,Withdrawal,2025-06-25 15:52:50,San Antonio,Known Device,798.0,1,2,No
TXN011872,CUST00231,28,Female,Salaried,58328.06,7000.76,31.95,Payment,2025-09-30 15:33:28,Boston,Known Device,844.0,0,2,No
TXN015968,CUST00371,44,Female,Salaried,85400.9,35380.41,93.66,Deposit,2025-11-17 19:59:01,Denver,Web Browser,825.0,0,3,No
TXN016579,CUST01122,58,Male,Self-Employed,104796.14,40456.23,136.52,Withdrawal,2025-05-19 11:54:19,Boston,Known Device,850.0,0,2,No
TXN029504,CUST01190,22,Female,Business Owner,60804.88,25464.19,33.02,Deposit,2025-05-01 15:59:36,Atlanta,Known Device,834.0,0,1,No
TXN026217,CUST01664,31,Male,Business Owner,132262.26,0.0,187.39,Transfer,2025-04-12 13:39:32,Dallas,Known Device,641.0,0,3,No
TXN021449,CUST00146,36,Male,Student,8455.33,3398.92,120.61,Payment,2025-05-24 13:33:57,Seattle,Mobile App,723.0,0,1,No
TXN006913,CUST01760,19,Male,Retired,9136.2,1508.62,203.94,Payment,2025-09-05 14:11:23,Seattle,Known Device,679.0,0,2,No
TXN006576,CUST00009,19,Male,Self-Employed,47042.8,23579.75,133.4,Deposit,2025-09-28 18:05:04,Denver,Known Device,687.0,0,2,No
TXN008812,CUST01913,23,Male,Salaried,36705.38,9148.23,171.37,Transfer,2025-04-22 14:40:02,San Diego,Known Device,686.0,0,3,No
TXN009318,CUST01420,45,Male,Self-Employed,78434.63,13348.21,21559.3,Transfer,2025-08-22 00:51:14,Houston,New Device,478.0,0,6,Yes
TXN023931,CUST00035,54,Male,Retired,30462.25,6931.17,5.0,Transfer,2025-01-06 15:21:54,Austin,Mobile App,713.0,0,3,No
TXN025097,CUST01834,59,Male,Salaried,31335.44,14087.12,113.35,Payment,2025-06-16 13:54:41,San Antonio,Mobile App,558.0,1,2,No
